0.026933491	0.052153468	-0.019070782	0.0062594595	-0.07614592	0.025953718	0.025870405	-0.04891481	0.0031579374	0.051726606	0.055616196	-0.025527243	-0.027256468	-0.016792476	-0.001929145	-0.039402686
0.04797262	-0.009213879	0.07806397	0.08565575	-0.119995594	-0.03371795	0.03003824	-0.08104651	-0.03720807	-0.013917394	0.07351098	-0.018630076	-0.0013136024	-0.026576482	0.05301614	0.03587071
0.117099166	0.028148022	0.08602312	0.10391073	-0.21915008	-0.04259601	0.13476297	-0.040962484	-0.066068955	-0.0064527346	0.147192	0.04421187	-0.009097765	-0.13887143	0.10932079	0.08980451
0.09879953	-0.18289632	-0.3173303	-0.304224	0.24484926	0.20477687	-0.25353703	0.208804	0.14903896	0.13591473	-0.09079722	-0.2478183	0.21558277	0.29649258	-0.2571516	-0.26022908
0.05750517	-0.06523249	-0.05518298	-0.09673259	-0.000441302	0.084935755	0.006667154	-0.0018642754	0.038469356	0.066142514	0.0136085	-0.036011707	0.030441677	-0.0030429019	-0.02264224	-0.06919726
0.018868404	0.023237707	0.042771053	0.04218873	-0.046964265	-0.016960818	0.08861298	-0.012515895	0.0052355514	-0.056122776	0.07662477	0.059809286	0.007631337	-0.052999236	0.083069414	0.044757467
0.22698128	-0.22711219	-0.24995759	-0.2531728	0.13105343	0.19209652	-0.25755063	0.24858554	0.26311252	0.14338917	-0.12927572	-0.27570772	0.23393096	0.2415868	-0.22745039	-0.24479385
0.07050665	0.06310721	0.054159038	-0.020589598	-0.014658522	0.0058648274	0.056711353	-0.03313995	-0.024208274	-0.005718173	0.035062507	-0.01703068	-0.042156942	-0.028051067	-0.018473327	-0.014836659
0.3307605	-0.13945438	-0.2561632	-0.27950642	0.14784122	0.25069135	-0.22735055	0.23939507	0.27336967	0.12871513	-0.061676186	-0.27620202	0.2740955	0.26429316	-0.25158027	-0.20556448
-0.015543636	-0.029708546	0.0072927	0.044267092	-0.026995976	0.013167674	-0.0022017856	-0.02948119	0.0144642	-0.03224539	0.049072813	0.03546605	-0.022894587	0.008530103	-0.023154955	0.0286113
0.14818425	-0.23871574	-0.29356092	-0.23319833	0.1324529	0.19646728	-0.19545157	0.20940952	0.21038674	0.116823256	-0.1018189	-0.21164095	0.21195132	0.27840436	-0.28205636	-0.17697425
-0.029326746	-0.0023142162	0.0039989576	0.006473179	-0.013883563	-0.05658521	0.055675846	-0.0411887	0.012582647	0.03679237	0.030585192	-0.010418756	-0.036492757	-0.015848152	-0.0136006735	0.028808273
0.07269625	-0.12582615	-0.21780652	-0.15849271	0.17036128	0.16189826	-0.11389282	0.105051175	0.079945184	0.09237842	-0.12111563	-0.17301692	0.112816215	0.13968389	-0.16554676	-0.10189658
-0.0101114595	0.15576659	0.24742553	0.18197949	-0.2953422	-0.1997357	0.18655181	-0.15279825	-0.19736378	-0.10530121	0.13866049	0.16919382	-0.1832661	-0.238139	0.21169151	0.17450479
-0.006008325	0.028335148	0.038714744	0.010141154	-0.0006686197	-0.043190137	0.04140441	0.015970243	0.005794324	-0.0718702	0.043610323	-0.004723162	-0.046820823	0.007715644	0.00697423	0.06440334
0.0847236	0.005536177	-0.041954055	0.039614253	-0.064501114	-0.022803297	0.015345203	-0.012572636	0.012155514	0.027832812	-0.008045781	0.021056663	-0.009403075	-0.009837977	-0.04276107	0.006476675
0.019106405	0.058494672	0.04007538	0.0030048424	-0.07187551	0.018025521	0.05528618	-0.047201514	0.014944345	-0.05304815	0.030699512	-0.012046997	-0.019909706	0.027896706	0.010429705	0.049945287
-0.011321708	-0.0067462665	-0.083182275	-0.052519023	0.08956233	0.082005896	-0.050827462	0.082049154	0.009653841	-0.03712009	-0.046823412	-0.039949156	0.004216704	0.05770862	-0.03683844	0.020423358
0.10346214	0.05088645	-0.022788262	-0.018582094	0.006321437	0.05920911	-0.02791174	-0.017461523	0.0035342919	-0.00090441667	0.02720246	-0.042052172	0.038301438	-0.03831575	-0.022616433	0.022457002
0.062526345	-0.046865717	-0.16837482	-0.15232132	0.044326603	0.12817407	-0.07715771	0.12794869	0.059331138	0.0560823	-0.032844435	-0.16651952	0.077006824	0.07224195	-0.12796809	-0.06033293
0.05666495	-0.13016161	-0.05088333	-0.09437971	0.04263651	0.042561166	-0.01335928	0.0063527767	0.069251314	0.042826056	-0.073013805	-0.04254285	0.026295727	0.02359237	-0.069364555	-0.057214703
0.048206523	0.026725903	0.052439842	0.023889286	-0.052882735	-0.08332061	0.03764476	0.0020147846	-0.025843356	-0.047475442	0.13843413	-0.024538647	-0.0023909893	-0.07056919	0.004914803	0.07588257
0.08629822	-0.072474666	0.015398238	0.024290856	-0.022361565	0.031201225	0.02507743	-0.015549804	0.019818962	0.038640503	0.01773607	-0.041526776	-0.03342446	-0.04366897	0.025009174	-0.033333067
0.12519372	-0.018265035	0.002544927	-0.02162734	0.036427334	0.02576105	-0.016262518	0.05481116	0.050631456	0.109839484	-0.072733805	-0.061497685	0.079428785	0.018928083	0.0034708935	-0.013327265
0.031041017	0.0095461905	-0.07006793	0.009186224	0.009341339	-0.0034139454	-0.09548735	0.07634454	0.021248557	0.056312572	0.040478922	-0.09025062	0.0555317	0.074997365	-0.08792427	-0.021876445
0.14826499	-0.18117967	-0.2544378	-0.18829869	0.20651126	0.15701713	-0.20613317	0.19944462	0.13482577	0.12564863	-0.109821096	-0.19659767	0.16104496	0.22558172	-0.1999295	-0.24249092
0.16136801	-0.04929722	-0.06889002	-0.04869558	-0.02085285	0.08778178	-0.012241793	0.087040745	0.10498599	0.09347876	-0.0594167	-0.08689281	0.03681059	0.10595547	-0.04554128	-0.026291674
-0.21208307	0.058726054	-0.0009398528	0.023229506	0.023302967	-0.014929949	-0.029219499	-0.010570472	-0.09221724	-0.01005568	-0.026576385	0.09086013	-0.049516484	-0.012268101	0.057777397	0.009516747
-0.11991836	0.11736548	0.09434134	0.042476296	-0.106563084	-0.0970612	0.059144672	-0.122024305	-0.07316975	-0.092442475	0.09541567	0.10286544	-0.086878136	-0.10076891	0.1250589	0.13730276
0.046295796	-0.2173851	-0.2202001	-0.2863467	0.2297635	0.24223164	-0.1887769	0.20380042	0.14388059	0.10053488	-0.18682759	-0.19779629	0.170177	0.25738987	-0.20122689	-0.14930019
0.13064499	-0.24975087	-0.2614323	-0.27474618	0.27674904	0.21433401	-0.29155198	0.26785335	0.2462676	0.20129098	-0.1621501	-0.2989525	0.17802882	0.23310122	-0.24176127	-0.17543371
-0.02527194	0.009437075	-0.092292726	-0.08300274	0.004507388	0.06328743	-0.06945115	0.07144553	0.017318087	-0.04083848	-0.035737704	0.001988582	-0.019609235	0.021314621	-0.008056995	0.022695338
0.27995014	-0.18155812	-0.25154343	-0.20664321	0.16421218	0.19911906	-0.19193275	0.25831315	0.2038001	0.16535908	-0.0699975	-0.2689683	0.24809404	0.18186334	-0.24120834	-0.2493416
-0.04179495	-0.05318311	0.0089495545	-0.033438582	0.050994843	0.06698445	-0.024201877	0.012688817	-0.014172804	-0.017153034	-0.061305765	-0.04479188	-0.051227663	-0.049187228	0.013003826	0.003234492
0.0020896324	0.07811889	0.05718491	0.12653126	-0.13166271	-0.054087915	0.056729294	-0.03451288	-0.08491318	-0.070153214	0.032609962	0.1122373	-0.11338896	-0.07525368	0.107975736	0.030598488
0.055848233	-0.0063776444	-0.069854036	-0.05095981	0.05399974	0.098046966	-0.07110811	0.004745592	0.012594639	-0.012971091	-0.0041053835	-0.09263825	0.08761615	0.048465557	-0.04886809	-0.014775728
0.07071541	0.018213537	-0.04442721	0.015416269	0.022636972	0.004273549	-0.05046848	-0.01286897	0.050325323	0.075406685	0.021617282	-0.09490709	0.02179286	0.046986762	-0.053671595	-0.07693264
-0.053261478	0.054279447	0.010498652	0.009176786	-0.05549699	-0.0070828283	0.07456307	-0.023925282	-0.050651822	-0.0046646334	-0.0012039145	0.023981707	-0.03405745	-0.029864049	0.071043506	0.059165303
-0.056240376	0.13669369	0.15640207	0.14428161	-0.185444	-0.16512866	0.21239935	-0.1617708	-0.13952155	-0.16120939	0.11566876	0.15616518	-0.1645234	-0.15744233	0.15092903	0.09232132
0.0970959	-0.082582764	-0.08771945	-0.06946179	0.07737241	0.029220838	-0.017181706	0.07659221	0.012879679	0.017143367	-0.072848715	-0.08069438	0.013826776	0.017131602	-0.024590561	-0.056979183
0.0015890772	-0.08308344	-0.062733226	-0.11677783	0.05749108	0.06062108	-0.08911669	0.096797034	0.08387668	0.07724373	-0.11032148	-0.04276341	0.118285894	0.10176223	-0.103694074	-0.110521995
-0.06290609	0.130221	0.13633715	0.115455	-0.16659935	-0.044060703	0.151017	-0.05188117	-0.033039663	-0.059165616	0.1386175	0.10852967	-0.06432981	-0.064214684	0.098190695	0.11410933
-0.17012334	0.056951076	0.088668354	0.14896029	-0.1415601	-0.07795599	0.14699326	-0.10338412	-0.15553586	-0.09695102	0.034037154	0.12676378	-0.17059901	-0.17830256	0.08006228	0.13984616
-0.24333213	0.29225677	0.35168356	0.3066505	-0.31021672	-0.29272467	0.26586246	-0.3271044	-0.2874444	-0.19754033	0.2597704	0.3443492	-0.2414694	-0.31948274	0.3591245	0.29120156
-0.065743454	-0.021953832	-0.08332571	-0.08069933	0.05276976	0.099786006	-0.054905854	0.015666746	0.0690028	0.06994422	-0.12788434	-0.0331766	0.063474074	0.026903184	-0.012425466	-0.013672112
-0.017070897	-0.17244343	-0.22001334	-0.22229373	0.24749963	0.0843714	-0.13896905	0.158586	0.07309004	0.08454733	-0.19904034	-0.13845044	0.082272	0.20596409	-0.117477946	-0.15229835
-0.0830336	-0.030451454	-0.06805469	-0.050981782	0.071628615	0.027352419	-0.0119651435	-0.010745494	0.02766797	-0.0100053875	-0.08047783	0.004673228	-0.021435017	0.05217248	0.024099385	-0.051084563
-0.2708765	0.5257462	0.5408552	0.54696053	-0.59287614	-0.51069874	0.54768753	-0.54611903	-0.44068453	-0.4184308	0.4701627	0.4470578	-0.44241792	-0.4768472	0.47140032	0.50871325
-0.009961128	0.05189053	0.102355376	0.09246815	-0.05604431	-0.049237337	0.04488819	-0.066432476	-0.023945099	-0.028658025	0.15133657	0.029282939	-0.032138195	-0.055584453	0.05533374	0.058608197
0.5172297	-0.3500078	-0.4686076	-0.4605535	0.2984886	0.4078259	-0.32858333	0.36129546	0.3890169	0.36699447	-0.121537045	-0.4655949	0.4311232	0.40148997	-0.423923	-0.41851822
0.18644808	-0.2325036	-0.19970892	-0.19949345	0.23784558	0.2570194	-0.21664394	0.25073057	0.21152472	0.21559905	-0.13597444	-0.263225	0.26503274	0.2546916	-0.25609678	-0.22856788
-0.18568848	0.053005498	0.05408659	0.10292889	-0.023724483	-0.09942394	0.05638071	-0.04674468	-0.14163384	-0.10211998	-0.032503713	0.09379073	-0.07953337	-0.07396737	0.09758063	0.05576528
0.09391803	-0.06739413	-0.06485111	-0.07313826	0.08601928	0.13520683	-0.0857283	0.08861913	0.12937255	0.13693005	-0.022114694	-0.15159926	0.07856057	0.12855157	-0.116413124	-0.100189194
0.100903004	-0.04176352	-0.004143613	-0.06311407	-0.040840384	0.057516456	-0.07031439	0.079782344	0.099276744	0.022419404	0.047907785	-0.068180874	0.017647572	0.08786097	-0.016509913	-0.03873522
-0.19461426	0.07333721	0.045385372	0.013193473	-0.03255379	-0.03826585	0.09564028	-0.10520091	-0.10553928	-0.03546222	-0.019392343	0.1048356	-0.1317704	-0.06815834	0.050390087	0.066615306
-0.0017403499	0.1467512	0.1705929	0.1660961	-0.12822753	-0.08885934	0.14548233	-0.08619167	-0.15757683	-0.06931157	0.14638118	0.09878227	-0.077721424	-0.17514296	0.1733413	0.09122266
-0.035668384	0.01567138	0.029478861	0.0019095588	0.021929072	-0.057133984	0.026496045	-0.054157108	-0.059319057	0.045245342	0.02675555	0.064485684	-0.0058823354	-0.02331927	-0.015758403	0.043993194
